Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Sibiu (Romania),clay,header
04.07.2023,Bueno G.,1,6,4,,,,0,1,80%,63% (27/43),64% (7/11),86% (6/7),50% (15/30),52% (11/21),40% (4/10),6,63% (34/54),51% (26/51),57% (60/105),4,86% (6/7),57% (4/7),71% (10/14),"['1', '1', '3', '1', '6', '2']","['3', '1']",[],[],[],2.46
ITF MEN - SINGLES :  M15 Celje (Slovenia),clay,header
ITF MEN - SINGLES :  M25 Cattolica (Italy),clay,header
24.06.2023,Dalla Valle E.,2,6,6,,,,"['1', '0', '5', '4']","['1', '0', '3', '0']",[],[],[],1.95
24.06.2023,Vincent Ruggeri S.,0,4,2,,,,"['3', '3']",[],[],[],[],1.76
23.06.2023,Dalla Valle E.,2,7^13,6,,,,"['1', '0']","['3', '1', '5', '1']",[],[],[],1.83
23.06.2023,Serafini M.,0,6^11,1,,,,"['2', '2']",[],[],[],[],1.88
22.06.2023,Dalla Valle E.,2,5,6,6,,,"['2', '2', '5', '5']","['1', '1', '3', '3', '6', '4']","['1', '3', '3', '3', '6', '4']",[],[],2.33
22.06.2023,Lopez Montagud C.,1,7,4,4,,,"['1', '0', '4', '3', '6', '5']","['1', '0', '2', '1']","['1', '0', '3', '0']",[],[],1.55
21.06.2023,Dalla Valle E.,2,6,6,,,,"['4', '2']","['1', '0', '3', '0', '5', '0']",[],[],[],2.06
21.06.2023,Piraino G.,0,3,0,,,,[],[],[],[],[],1.68
20.06.2023,Dalla Valle E.,2,5,6,7,,,"['2', '3']","['1', '0']","['3', '2', '5', '4', '6', '5']",[],[],1.40
20.06.2023,Mazza M.,1,7,4,5,,,"['2', '0', '7', '5']",[],"['4', '4', '5', '5']",[],[],2.78
ITF MEN - SINGLES :  M15 Litija (Slovenia),clay,header
ITF MEN - SINGLES :  M15 Frascati (Italy),clay,header
10.06.2023,Dalla Valle E.,1,7,4,2,,,"['1', '0', '2', '3', '6', '5']","['1', '0']",[],[],[],2.63
10.06.2023,Ocleppo J.,2,5,6,6,,,"['1', '1', '3', '1']","['2', '2', '6', '4']","['2', '0', '6', '2']",[],[],1.45
09.06.2023,Dalla Valle E.,2,6,6,,,,"['1', '0', '4', '1']","['1', '0', '5', '4']",[],[],[],1.65
09.06.2023,Serafini M.,0,2,4,,,,[],"['1', '1']",[],[],[],2.13
08.06.2023,Dalla Valle E.,2,6,6,,,,"['4', '2', '6', '4']","['2', '2', '5', '3']",[],[],[],1.42
08.06.2023,Castagnola L.,0,4,3,,,,"['3', '4']","['2', '1']",[],[],[],2.70
07.06.2023,Dalla Valle E.,2,4,6,6,,,"['2', '0']","['2', '0', '4', '2', '6', '4']","['2', '0', '4', '0', '6', '0']",[],[],1.41
07.06.2023,Weber A.,1,6,4,0,,,"['3', '4', '5', '4']","['1', '2', '3', '4']",[],[],[],2.74
CHALLENGER MEN - SINGLES :  Francavilla (Italy) - Qualification,clay,header
08.05.2023,Dalla Valle E.,1,4,7,3,,,0,0,79%,60% (45/75),55% (11/20),50% (5/10),24% (12/51),56% (18/32),100% (3/3),8,59% (56/95),36% (30/83),48% (86/178),3,69% (11/16),20% (3/15),45% (14/31),"['1', '3']","['4', '4', '7', '5']",[],[],[],3.02
08.05.2023,Ajdukovic D.,2,6,5,6,,,6,1,61%,76% (39/51),44% (14/32),0% (0/3),40% (30/75),45% (9/20),50% (5/10),7,64% (53/83),41% (39/95),52% (92/178),3,80% (12/15),31% (5/16),55% (17/31),"['1', '0', '3', '0']","['1', '0']","['2', '1', '6', '3']",[],[],1.36
07.05.2023,Dalla Valle E.,2,1,6,7,,,2,1,69%,67% (34/51),61% (14/23),33% (1/3),41% (20/49),40% (17/42),33% (4/12),10,65% (48/74),41% (37/91),52% (85/165),7,83% (10/12),31% (4/13),56% (14/25),[],"['2', '0', '4', '0', '6', '0']","['7', '5']",[],[],1.83
07.05.2023,Barrientos N.,1,6,0,5,,,0,4,54%,59% (29/49),60% (25/42),67% (8/12),33% (17/51),39% (9/23),67% (2/3),6,59% (54/91),35% (26/74),48% (80/165),3,69% (9/13),17% (2/12),44% (11/25),"['2', '0', '5', '1']",[],[],[],[],1.83
ITF MEN - SINGLES :  M25 Santa Margherita di Pula 5 (Italy),clay,header
03.05.2023,Dalla Valle E.,0,3,0,,,,"['2', '2']",[],[],[],[],1.30
03.05.2023,Haliak M.,1,6,1,,,,"['2', '1', '3', '2', '6', '3']",[],[],[],[],3.28
02.05.2023,Dalla Valle E.,2,6,6,,,,"['1', '0', '3', '2', '5', '2', '6', '3']","['1', '1', '3', '1', '6', '2']",[],[],[],1.03
02.05.2023,Marchetti F.,0,3,2,,,,"['2', '2', '3', '5']","['1', '0']",[],[],[],10.00
ITF MEN - SINGLES :  M25 Santa Margherita di Pula 2 (Italy),clay,header
11.04.2023,Dalla Valle E.,0,1,1,,,,"['1', '2']",[],[],[],[],2.38
11.04.2023,Ferrari G.,1,6,2,,,,"['2', '0', '3', '1', '5', '1']","['2', '1']",[],[],[],1.53
ITF MEN - SINGLES :  M25 Trento (Italy),hard,header
01.04.2023,Dalla Valle E.,0,3,2,,,,"['2', '5']",[],[],[],[],2.21
01.04.2023,Kym J.,2,6,6,,,,"['3', '1', '5', '1']","['3', '2', '5', '2']",[],[],[],1.61
31.03.2023,Dalla Valle E.,2,5,6,7^7,,,[],"['3', '3', '5', '3']",[],[],[],1.60
31.03.2023,Rottoli L.,1,7,3,6^4,,,"['6', '5']","['2', '1']",[],[],[],2.23
30.03.2023,Dalla Valle E.,2,7^7,6,,,,"['4', '2']","['1', '0', '5', '2']",[],[],[],1.37
30.03.2023,Fancutt T. J.,0,6^2,2,,,,"['3', '4']",[],[],[],[],2.90
29.03.2023,Dalla Valle E.,2,7^8,6,,,,"['4', '4']","['4', '3', '6', '3']",[],[],[],1.65
29.03.2023,Hussey G.,0,6^6,3,,,,"['3', '2']",[],[],[],[],2.13
CHALLENGER MEN - SINGLES :  Biel (Switzerland),hard,header
21.03.2023,Dalla Valle E.,1,6,3,6^1,,,10,0,72%,68% (55/81),53% (17/32),88% (7/8),19% (11/58),36% (15/42),20% (1/5),6,64% (72/113),26% (26/100),46% (98/213),3,93% (14/15),6% (1/16),48% (15/31),"['5', '4']",[],[],[],[],3.48
21.03.2023,Gombos N.,2,4,6,7^7,,,10,1,58%,81% (47/58),64% (27/42),80% (4/5),32% (26/81),47% (15/32),13% (1/8),7,74% (74/100),36% (41/113),54% (115/213),3,94% (15/16),7% (1/15),52% (16/31),[],"['2', '0']",[],[],[],1.28
CHALLENGER MEN - SINGLES :  Biel (Switzerland) - Qualification,hard,header
20.03.2023,Dalla Valle E.,2,6,6,,,,10,0,74%,93% (26/28),60% (6/10),0% (0/0),45% (13/29),55% (12/22),50% (4/8),6,84% (32/38),49% (25/51),64% (57/89),6,100% (8/8),50% (4/8),75% (12/16),"['1', '0', '3', '0', '5', '0']","['5', '4']",[],[],[],1.78
20.03.2023,Kobelt N.,0,0,4,,,,2,2,57%,55% (16/29),45% (10/22),50% (4/8),7% (2/28),40% (4/10),0% (0/0),4,51% (26/51),16% (6/38),36% (32/89),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.96
19.03.2023,Dalla Valle E.,2,7^8,6,,,,7,1,80%,79% (44/56),43% (6/14),50% (1/2),12% (5/41),54% (13/24),50% (2/4),6,71% (50/70),28% (18/65),50% (68/135),3,91% (10/11),18% (2/11),55% (12/22),"['2', '0']","['4', '3']",[],[],[],2.67
19.03.2023,Nouza P.,0,6^6,4,,,,9,6,63%,88% (36/41),46% (11/24),50% (2/4),21% (12/56),57% (8/14),50% (1/2),5,72% (47/65),29% (20/70),50% (67/135),3,82% (9/11),9% (1/11),45% (10/22),"['3', '4']",[],[],[],[],1.44
ITF MEN - SINGLES :  M15 Monastir 10 (Tunisia),hard,header
ITF MEN - SINGLES :  M25 Monastir 3 (Tunisia),hard,header
ITF MEN - SINGLES :  M25 Monastir 2 (Tunisia),hard,header
ITF MEN - SINGLES :  M25 Monastir (Tunisia),hard,header
ITF MEN - SINGLES :  M25 Santa Margherita di Pula 10 (Italy),clay,header
11.10.2022,Dalla Valle E.,0,3,5,,,,"['1', '0', '2', '3']","['4', '4']",[],[],[],2.48
11.10.2022,Lavagno E.,2,6,7,,,,"['1', '1', '3', '1', '5', '3']","['3', '2', '6', '5']",[],[],[],1.50
ITF MEN - SINGLES :  M25 Santa Margherita di Pula 9 (Italy),clay,header
05.10.2022,Dalla Valle E.,0,6^1,6^6,,,,[],"['3', '3']",[],[],[],2.50
05.10.2022,Stodder T.,2,7^7,7^8,,,,[],"['2', '1']",[],[],[],1.49
04.10.2022,Dalla Valle E.,2,6,6,,,,"['3', '2', '5', '2']","['1', '0', '3', '0', '5', '0']",[],[],[],1.11
04.10.2022,De Rossi M.,0,4,0,,,,"['3', '5']",[],[],[],[],5.80
ITF MEN - SINGLES :  M15 Sabadell (Spain),clay,header
29.09.2022,Dalla Valle E.,1,1,6,4,,,[],"['1', '1', '4', '2']","['2', '3']",[],[],1.34
29.09.2022,Sheyngezikht L.,2,6,3,6,,,"['3', '1', '5', '1']","['1', '0']","['3', '1', '6', '4']",[],[],3.10
28.09.2022,Dalla Valle E.,2,6,6,,,,"['2', '0', '4', '0', '6', '0']","['3', '1', '5', '1']",[],[],[],1.30
28.09.2022,Cayre P.,0,0,1,,,,[],[],[],[],[],3.34
CHALLENGER MEN - SINGLES :  Sibiu (Romania) - Qualification,clay,header
18.09.2022,Dalla Valle E.,1,6,3,2,,,4,3,66%,61% (37/61),50% (16/32),60% (6/10),37% (28/75),36% (8/22),25% (2/8),11,57% (53/93),37% (36/97),47% (89/190),3,69% (9/13),14% (2/14),41% (11/27),"['1', '0', '5', '4']",[],[],[],[],2.19
18.09.2022,Palosi S.,2,4,6,6,,,0,1,77%,63% (47/75),64% (14/22),75% (6/8),39% (24/61),50% (16/32),40% (4/10),7,63% (61/97),43% (40/93),53% (101/190),3,86% (12/14),31% (4/13),59% (16/27),"['2', '2']","['4', '2']","['1', '0', '4', '1']",[],[],1.64
ITF MEN - SINGLES :  M15 Pescara (Italy),clay,header
31.08.2022,Dalla Valle E.,1,7^7,3,5,,,[],[],"['3', '1', '5', '5']",[],[],1.85
31.08.2022,Ocleppo J.,2,6^2,6,7,,,[],"['3', '1']","['2', '3', '4', '3', '6', '5']",[],[],1.87
30.08.2022,Dalla Valle E.,2,6,6,,,,"['1', '0', '3', '0']","['2', '1']",[],[],[],1.09
30.08.2022,Marchetti F.,0,2,4,,,,[],[],[],[],[],6.50
ITF MEN - SINGLES :  M25 Caslano (Switzerland),clay,header
ITF MEN - SINGLES :  M15 Bad Waltersdorf (Austria),clay,header
CHALLENGER MEN - SINGLES :  San Marino (San Marino) - Qualification,clay,header
08.08.2022,Dalla Valle E.,0,4,5,,,,3,2,65%,67% (32/48),42% (11/26),56% (5/9),33% (16/48),47% (15/32),20% (2/10),5,58% (43/74),39% (31/80),48% (74/154),3,64% (7/11),18% (2/11),41% (9/22),"['4', '2']","['3', '3']",[],[],[],2.09
08.08.2022,Weis A.,2,6,7,,,,5,2,60%,67% (32/48),53% (17/32),80% (8/10),33% (16/48),58% (15/26),44% (4/9),5,61% (49/80),42% (31/74),52% (80/154),6,82% (9/11),36% (4/11),59% (13/22),"['3', '4', '5', '4']","['1', '0', '6', '5']",[],[],[],1.68
07.08.2022,Dalla Valle E.,2,6^6,6,6,,,2,3,59%,70% (42/60),50% (21/42),73% (8/11),31% (15/48),70% (26/37),78% (7/9),7,62% (63/102),48% (41/85),56% (104/187),10,79% (11/14),54% (7/13),67% (18/27),"['2', '1', '6', '5']","['2', '2', '4', '2', '6', '2']","['2', '0', '4', '0']",[],[],1.84
07.08.2022,Kravchenko G.,1,7^8,2,1,,,1,2,56%,69% (33/48),30% (11/37),22% (2/9),30% (18/60),50% (21/42),27% (3/11),8,52% (44/85),38% (39/102),44% (83/187),2,46% (6/13),21% (3/14),33% (9/27),"['5', '5', '6', '6']","['2', '1']",[],[],[],1.88
CHALLENGER MEN - SINGLES :  Cordenons (Italy) - Qualification,clay,header
01.08.2022,Dalla Valle E.,0,1,2,,,,0,1,62%,56% (27/48),40% (12/30),76% (13/17),19% (6/32),30% (3/10),0% (0/0),5,50% (39/78),21% (9/42),40% (48/120),1,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],3.08
01.08.2022,Domingues J.,2,6,6,,,,0,2,76%,81% (26/32),70% (7/10),0% (0/0),44% (21/48),60% (18/30),24% (4/17),8,79% (33/42),50% (39/78),60% (72/120),7,100% (8/8),57% (4/7),80% (12/15),"['3', '1', '5', '1']","['1', '0', '4', '1']",[],[],[],1.36
31.07.2022,Dalla Valle E.,2,6,6,,,,3,6,53%,74% (29/39),32% (11/34),63% (5/8),44% (15/34),58% (14/24),100% (5/5),6,55% (40/73),50% (29/58),53% (69/131),4,70% (7/10),50% (5/10),60% (12/20),"['1', '2', '2', '3', '4', '3']","['1', '0', '5', '4']",[],[],[],2.66
31.07.2022,Kravchenko G.,0,4,4,,,,0,1,59%,56% (19/34),42% (10/24),0% (0/5),26% (10/39),68% (23/34),38% (3/8),5,50% (29/58),45% (33/73),47% (62/131),3,50% (5/10),30% (3/10),40% (8/20),"['2', '0', '3', '1']","['3', '3']",[],[],[],1.46
ITF MEN - SINGLES :  M15 Gubbio (Italy),clay,header
19.07.2022,Dalla Valle E.,0,5,3,,,,"['2', '1', '3', '2']","['2', '5']",[],[],[],2.22
19.07.2022,Debru G.,2,7,6,,,,"['2', '2', '3', '3', '7', '5']","['2', '0', '5', '1']",[],[],[],1.64
ITF MEN - SINGLES :  M15 Aprilia (Italy),clay,header
17.07.2022,Dalla Valle E.,2,6,6,,,,"['1', '0', '4', '3', '6', '3']","['3', '1']",[],[],[],1.49
17.07.2022,Catini N.,0,3,3,,,,"['3', '3']",[],[],[],[],2.65
16.07.2022,Dalla Valle E.,2,6,6,,,,"['2', '0', '4', '0']","['1', '0', '4', '1']",[],[],[],1.62
16.07.2022,Bueno G.,0,1,2,,,,[],[],[],[],[],2.32
15.07.2022,Dalla Valle E.,2,6,6,,,,"['2', '1', '4', '1', '6', '1']","['2', '0', '4', '0', '6', '0']",[],[],[],1.58
15.07.2022,Carraro L.,0,1,0,,,,[],[],[],[],[],2.41
14.07.2022,Dalla Valle E.,2,3,6,6,,,[],"['4', '2', '6', '2']","['2', '2', '4', '2']",[],[],1.17
14.07.2022,Cina F.,1,6,2,3,,,"['2', '0']",[],"['1', '0']",[],[],4.78
12.07.2022,Dalla Valle E.,2,7,6,,,,"['1', '0', '4', '5', '6', '5']","['1', '0', '3', '0', '6', '1']",[],[],[],1.15
12.07.2022,Bellifemine A.,0,5,1,,,,"['1', '1', '4', '2']",[],[],[],[],5.20
ITF MEN - SINGLES :  M25 Casinalbo (Italy),clay,header
06.07.2022,Dalla Valle E.,0,1,6^3,,,,[],[],[],[],[],3.82
06.07.2022,Royer V.,2,6,7^7,,,,"['2', '0', '4', '0']",[],[],[],[],1.25
05.07.2022,Dalla Valle E.,2,6,4,6,,,"['4', '3', '6', '3']",[],"['5', '3']",[],[],1.46
05.07.2022,Veldheer M.,1,3,6,3,,,[],"['4', '3']",[],[],[],2.65
ITF MEN - SINGLES :  M15 Bergamo (Italy),clay,header
30.06.2022,Dalla Valle E.,1,7,1,4,,,"['6', '5']",[],"['3', '3']",[],[],2.22
30.06.2022,Picchione A.,2,5,6,6,,,[],"['2', '0', '5', '1']","['1', '0', '4', '3']",[],[],1.64
29.06.2022,Dalla Valle E.,2,7,6,,,,"['6', '5']","['4', '3', '6', '3']",[],[],[],2.61
29.06.2022,Serafini M.,0,5,3,,,,[],[],[],[],[],1.48
ITF MEN - SINGLES :  M15 Chieti (Italy),clay,header
15.06.2022,Dalla Valle E.,0,3,2,,,,"['3', '3']","['1', '0']",[],[],[],2.30
15.06.2022,Iannaccone F.,2,6,6,,,,"['3', '2', '4', '3', '6', '3']","['2', '2', '4', '2', '6', '2']",[],[],[],1.60
ITF MEN - SINGLES :  M15 Frascati (Italy),clay,header
08.06.2022,Dalla Valle E.,1,6,0,0,,,"['1', '0', '3', '2', '6', '3']",[],[],[],[],2.16
08.06.2022,Serafini M.,1,3,6,1,,,"['1', '1']","['1', '0', '3', '0', '5', '0']","['1', '0']",[],[],1.63
