Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds

CHALLENGER MEN - SINGLES :  Genova (Italy),clay,header
14.08.2022,Tirante T. A.,2,7^7,4,7,,,1,3,64%,57% (46/81),54% (25/46),64% (9/14),36% (35/97),58% (19/33),28% (5/18),5,56% (71/127),42% (54/130),49% (125/257),4,71% (12/17),29% (5/17),50% (17/34),"['1', '0']","['2', '2', '3', '5']","['5', '5', '7', '5']",[],[],1.31
13.08.2022,Bueno G.,2,2,7^7,6,,,0,0,76%,63% (44/70),50% (11/22),60% (6/10),33% (14/42),61% (27/44),50% (5/10),8,60% (55/92),48% (41/86),54% (96/178),8,69% (9/13),38% (5/13),54% (14/26),[],"['1', '0', '3', '4']","['2', '0', '4', '0', '6', '0']",[],[],3.48
13.08.2022,Elias G.,1,6,6^2,0,,,2,1,49%,67% (28/42),39% (17/44),50% (5/10),37% (26/70),50% (11/22),40% (4/10),6,52% (45/86),40% (37/92),46% (82/178),4,62% (8/13),31% (4/13),46% (12/26),"['3', '1', '6', '2']","['2', '2', '4', '2']",[],[],[],1.29
11.08.2022,Bueno G.,2,7,7,,,,1,2,72%,65% (42/65),36% (9/25),75% (9/12),34% (14/41),70% (14/20),63% (5/8),9,57% (51/90),46% (28/61),52% (79/151),4,75% (9/12),42% (5/12),58% (14/24),"['3', '3', '7', '5']","['3', '3', '5', '5', '7', '5']",[],[],[],3.66
11.08.2022,Burruchaga R. A.,0,5,5,,,,0,4,67%,66% (27/41),30% (6/20),38% (3/8),35% (23/65),64% (16/25),25% (3/12),9,54% (33/61),43% (39/90),48% (72/151),2,58% (7/12),25% (3/12),42% (10/24),"['1', '0']","['1', '0', '4', '3']",[],[],[],1.27
09.08.2022,Bueno G.,2,7,6,,,,2,0,63%,56% (25/45),50% (13/26),50% (4/8),56% (22/39),52% (12/23),78% (7/9),8,54% (38/71),55% (34/62),54% (72/133),4,60% (6/10),64% (7/11),62% (13/21),"['1', '4', '3', '4', '6', '5']","['1', '0', '2', '1', '4', '1', '6', '3']",[],[],[],6.15
09.08.2022,Ficovich J. P.,0,5,3,,,,1,0,63%,44% (17/39),48% (11/23),22% (2/9),44% (20/45),50% (13/26),50% (4/8),5,45% (28/62),46% (33/71),46% (61/133),4,36% (4/11),40% (4/10),38% (8/21),"['2', '0', '4', '0']","['1', '1', '2', '4']",[],[],[],1.10
ITF MEN - SINGLES :  M15 Novi Sad (Serbia),clay,header
ITF MEN - SINGLES :  M15 Gubbio (Italy),clay,header
19.07.2022,Bueno G.,1,6,3,3,,,"['2', '0', '4', '2']","['2', '3']","['1', '3', '2', '4']",[],[],2.12
19.07.2022,Piraino G.,2,3,6,6,,,"['1', '2']","['3', '1', '5', '3']","['1', '0', '3', '0', '4', '1', '6', '3']",[],[],1.70
ITF MEN - SINGLES :  M15 Aprilia (Italy),clay,header
16.07.2022,Bueno G.,0,1,2,,,,[],[],[],[],[],2.32
16.07.2022,Dalla Valle E.,2,6,6,,,,"['2', '0', '4', '0']","['1', '0', '4', '1']",[],[],[],1.62
15.07.2022,Bueno G.,2,6,6,,,,"['1', '0', '2', '1', '5', '2']","['1', '0', '3', '2']",[],[],[],1.55
15.07.2022,Binda A.,0,2,4,,,,"['1', '1']","['2', '2']",[],[],[],2.48
13.07.2022,Bueno G.,2,1,6,6,,,[],"['2', '0', '4', '0', '5', '1']","['1', '0', '3', '0', '5', '0']",[],[],3.05
13.07.2022,Wendelken H.,1,6,1,0,,,"['3', '1', '5', '1']","['1', '4']",[],[],[],1.37
11.07.2022,Bueno G.,2,7,6,,,,"['4', '5', '6', '5']","['1', '0', '4', '3', '6', '3']",[],[],[],1.95
11.07.2022,Knaff A.,0,5,3,,,,"['2', '0']","['2', '2']",[],[],[],1.82
BOYS - SINGLES :  Wimbledon (United Kingdom),grass,header
05.07.2022,Bueno G.,1,6,3,3,,,"['2', '1', '5', '4']","['1', '2']","['1', '1', '3', '5']",[],[],0
05.07.2022,Tien L.,2,4,6,6,,,"['2', '2']","['2', '0', '3', '1']","['1', '0', '2', '1', '5', '2', '6', '3']",[],[],0
02.07.2022,Bueno G.,2,6,6,,,,"['1', '0', '3', '0']","['2', '1', '5', '2']",[],[],[],0
02.07.2022,La Serna J. M.,0,4,2,,,,"['3', '5']",[],[],[],[],0
BOYS - SINGLES :  French Open (France),clay,header
29.05.2022,Bueno G.,0,1,2,,,,"['1', '2']",[],[],[],[],0
29.05.2022,Dietrich D.,2,6,6,,,,"['2', '0', '3', '1', '5', '1']","['2', '1', '4', '1']",[],[],[],0
CHALLENGER MEN - SINGLES :  Pereira (Colombia) - Qualification,clay,header
27.03.2022,Bueno G.,1,6,6^5,5,,,1,1,63%,71% (49/69),46% (19/41),56% (5/9),28% (18/65),55% (23/42),50% (4/8),8,63% (68/108),38% (41/107),51% (109/215),3,76% (13/17),25% (4/16),52% (17/33),"['2', '0']","['1', '2', '3', '2']","['2', '0']",[],[],5.05
27.03.2022,Quiroz R.,2,3,7^7,7,,,10,1,61%,72% (47/65),45% (19/42),50% (4/8),29% (20/69),54% (22/41),44% (4/9),8,62% (66/107),37% (40/108),50% (108/215),5,75% (12/16),24% (4/17),48% (16/33),[],"['2', '0', '3', '3']","['4', '5', '6', '5']",[],[],1.17
CHALLENGER MEN - SINGLES :  Santa Cruz 2 (Bolivia) - Qualification,clay,header
20.03.2022,Bueno G.,0,4,4,,,,0,2,71%,54% (26/48),40% (8/20),29% (2/7),41% (20/49),43% (12/28),23% (3/13),5,50% (34/68),42% (32/77),46% (66/145),4,50% (5/10),30% (3/10),40% (8/20),"['2', '2', '4', '2']","['2', '0']",[],[],[],6.45
20.03.2022,Oliel Y.,2,6,6,,,,2,1,64%,59% (29/49),57% (16/28),77% (10/13),46% (22/48),60% (12/20),71% (5/7),7,58% (45/77),50% (34/68),54% (79/145),4,70% (7/10),50% (5/10),60% (12/20),"['1', '0', '3', '4', '5', '4']","['1', '2', '4', '3']",[],[],[],1.10
CHALLENGER MEN - SINGLES :  Concepcion 2 (Chile),clay,header
15.03.2022,Bueno G.,0,4,4,,,,2,2,77%,60% (28/47),21% (3/14),44% (4/9),39% (19/49),44% (7/16),30% (3/10),7,51% (31/61),42% (27/65),46% (58/126),3,50% (5/10),30% (3/10),40% (8/20),"['1', '1', '3', '1']","['2', '4']",[],[],[],9.10
15.03.2022,Lama G.,2,6,6,,,,3,1,75%,61% (30/49),50% (8/16),70% (7/10),40% (19/47),64% (9/14),56% (5/9),8,58% (38/65),49% (30/61),54% (68/126),7,70% (7/10),50% (5/10),60% (12/20),"['1', '0', '2', '3', '5', '4']","['1', '0', '3', '0']",[],[],[],1.05
ITF MEN - SINGLES :  M15 Cundinamarca (Colombia),clay,header
CHALLENGER MEN - SINGLES :  Lima 2 (Peru) - Qualification,clay,header
25.10.2021,Bueno G.,1,1,7^8,4,,,0,4,63%,64% (38/59),26% (9/34),36% (4/11),33% (22/67),53% (20/38),29% (4/14),8,51% (47/93),43% (45/105),46% (92/198),4,50% (7/14),27% (4/15),38% (11/29),[],"['1', '1', '2', '4', '4', '4']","['1', '0']",[],[],4.46
25.10.2021,Villanueva G.,2,6,6^6,6,,,3,3,64%,67% (45/67),39% (15/38),71% (10/14),36% (21/59),62% (21/34),64% (7/11),9,57% (60/105),49% (46/93),54% (106/198),4,73% (11/15),50% (7/14),62% (18/29),"['2', '0', '5', '1']","['1', '0', '2', '1', '4', '1']","['2', '2', '6', '4']",[],[],1.18
ITF MEN - SINGLES :  M25 Lima 2 (Peru),clay,header
